# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.227982852387117241e+00 1.029126456563755232e+00 5.446859174522241352e-03 1.066242378467723018e-02 7.790512630459746346e-03 1.355093989291733525e-02 4.347230294515932146e-03 4.628303506382092786e-03
3.230249287350853926e+00 1.029115859056799476e+00 5.447657938801345537e-03 1.064660081109626219e-02 7.783988716905651528e-03 1.354904759570047142e-02 4.325509252924948297e-03 4.631880585033665287e-03
3.232517313626466215e+00 1.029105315376683150e+00 5.448494595317247662e-03 1.063069987672113012e-02 7.777315498514210737e-03 1.354710426831154738e-02 4.303656402250944681e-03 4.635642298430425051e-03
3.234786932331247034e+00 1.029094824390842655e+00 5.449368519572394230e-03 1.061472433972460508e-02 7.770494218845198225e-03 1.354511097252086502e-02 4.281675684483074798e-03 4.639585148212320778e-03
3.237058144583274455e+00 1.029084384966715282e+00 5.450279087069243023e-03 1.059867755827943389e-02 7.763526121458382175e-03 1.354306877009871408e-02 4.259571041610458325e-03 4.643705636019315915e-03
3.239330951501412148e+00 1.029073995971738098e+00 5.451225673310243144e-03 1.058256289055838073e-02 7.756412449913535102e-03 1.354097872281540341e-02 4.237346415622242693e-03 4.648000263491363498e-03
3.241605354205308043e+00 1.029063656273347505e+00 5.452207653797845437e-03 1.056638369473418375e-02 7.749154447770419986e-03 1.353884189244121579e-02 4.215005748507542373e-03 4.652465532268420037e-03
3.243881353815397883e+00 1.029053364738980791e+00 5.453224404034501607e-03 1.055014332897961232e-02 7.741753358588812813e-03 1.353665934074645832e-02 4.192552982255507397e-03 4.657097943990442905e-03
3.246158951452903008e+00 1.029043120236074804e+00 5.454275299522663364e-03 1.053384515146741154e-02 7.734210425928475692e-03 1.353443212950141902e-02 4.169992058855253106e-03 4.661894000297389477e-03
3.248438148239831680e+00 1.029032921632066611e+00 5.455359715764783284e-03 1.051749252037033691e-02 7.726526893349183744e-03 1.353216132047640498e-02 4.147326920295919990e-03 4.666850202829215394e-03
3.250718945298981311e+00 1.029022767794392834e+00 5.456477028263313073e-03 1.050108879386115260e-02 7.718704004410704284e-03 1.352984797544170247e-02 4.124561508566648542e-03 4.671963053225876294e-03
3.253001343753936236e+00 1.029012657590490987e+00 5.457626612520703573e-03 1.048463733011259676e-02 7.710743002672806358e-03 1.352749315616761511e-02 4.101699765656555835e-03 4.677229053127330421e-03
