# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.216674508196117444e+00 1.033145202708980248e+00 5.037116929989893938e-02 4.462066724725662070e-02 3.368542350686783149e-02 3.561840675228037517e-02 1.398401303158357950e-02 3.428680637774590700e-02
3.218933003332467901e+00 1.033111703906721912e+00 5.036344018685550566e-02 4.456954637691636772e-02 3.366890293687466867e-02 3.566691142167850714e-02 1.393726098887382130e-02 3.428743882516373243e-02
3.221193084205972390e+00 1.033078122758347428e+00 5.035607547190617400e-02 4.451730464080032312e-02 3.365291014354120092e-02 3.571488788149929788e-02 1.389021474789312559e-02 3.428784298306778583e-02
3.223454751930010964e+00 1.033044460132499509e+00 5.034906967968064834e-02 4.446396025983491429e-02 3.363744255584136256e-02 3.576233848589890907e-02 1.384288394330895032e-02 3.428801171622370553e-02
3.225718007618743943e+00 1.033010716897820869e+00 5.034241733480868120e-02 4.440953145494659637e-02 3.362249760274911570e-02 3.580926558903346074e-02 1.379527820978881242e-02 3.428793788939711595e-02
3.227982852387117241e+00 1.032976893922953554e+00 5.033611296191997653e-02 4.435403644706178289e-02 3.360807271323841550e-02 3.585567154505915621e-02 1.374740718200015421e-02 3.428761436735365542e-02
3.230249287350853926e+00 1.032942992076540722e+00 5.033015108564427992e-02 4.429749345710699143e-02 3.359416531628325181e-02 3.590155870813206002e-02 1.369928049461053947e-02 3.428703401485896224e-02
3.232517313626466215e+00 1.032909012227224421e+00 5.032452623061130226e-02 4.423992070600856613e-02 3.358077284085754510e-02 3.594692943240840322e-02 1.365090778228737756e-02 3.428618969667866084e-02
3.234786932331247034e+00 1.032874955243646919e+00 5.031923292145076831e-02 4.418133641469299683e-02 3.356789271593525747e-02 3.599178607204426422e-02 1.360229867969820101e-02 3.428507427757839648e-02
3.237058144583274455e+00 1.032840821994450708e+00 5.031426568279240286e-02 4.412175880408669010e-02 3.355552237049035796e-02 3.603613098119585328e-02 1.355346282151046605e-02 3.428368062232379360e-02
3.239330951501412148e+00 1.032806613348279390e+00 5.030961903926596535e-02 4.406120609511614272e-02 3.354365923349680173e-02 3.607996651401929045e-02 1.350440984239169827e-02 3.428200159568051131e-02
3.241605354205308043e+00 1.032772330173774122e+00 5.030528751550113198e-02 4.399969650870772658e-02 3.353230073392854393e-02 3.612329502467072351e-02 1.345514937700934346e-02 3.428003006241413936e-02
3.243881353815397883e+00 1.032737973339577842e+00 5.030126563612766222e-02 4.393724826578793846e-02 3.352144430075955361e-02 3.616611886730630027e-02 1.340569106003092377e-02 3.427775888729034381e-02
3.246158951452903008e+00 1.032703543714333039e+00 5.029754792577526695e-02 4.387387958728317799e-02 3.351108736296377205e-02 3.620844039608216158e-02 1.335604452612389886e-02 3.427518093507476299e-02
3.248438148239831680e+00 1.032669042166682427e+00 5.029412890907368483e-02 4.380960869411989339e-02 3.350122734951516135e-02 3.625026196515448995e-02 1.330621940995576832e-02 3.427228907053301438e-02
3.250718945298981311e+00 1.032634469565268276e+00 5.029100311065263368e-02 4.374445380722455368e-02 3.349186168938769054e-02 3.629158592867939848e-02 1.325622534619403346e-02 3.426907615843073629e-02
3.253001343753936236e+00 1.032599826778733521e+00 5.028816505514185214e-02 4.367843314752356543e-02 3.348298781155530784e-02 3.633241464081304883e-02 1.320607196950615569e-02 3.426553506353356704e-02
3.255285344729070385e+00 1.032565114675719764e+00 5.028560926717103030e-02 4.361156493594337685e-02 3.347460314499196149e-02 3.637275045571156107e-02 1.315576891455964327e-02 3.426165865060713106e-02
3.257570949349547273e+00 1.032530334124870386e+00 5.028333027136994843e-02 4.354386739341042922e-02 3.346670511867162745e-02 3.641259572753115237e-02 1.310532581602196801e-02 3.425743978441708748e-02
3.259858158741320011e+00 1.032495485994827211e+00 5.028132259236828272e-02 4.347535874085116381e-02 3.345929116156825395e-02 3.645195281042791502e-02 1.305475230856061736e-02 3.425287132972902604e-02
3.262146974031132629e+00 1.032460571154233175e+00 5.027958075479578570e-02 4.340605719919202882e-02 3.345235870265580308e-02 3.649082405855798988e-02 1.300405802684310129e-02 3.424794615130861974e-02
3.264437396346519638e+00 1.032425590471730992e+00 5.027809928328220296e-02 4.333598098935945164e-02 3.344590517090823695e-02 3.652921182607759415e-02 1.295325260553687775e-02 3.424265711392151385e-02
3.266729426815808246e+00 1.032390544815962707e+00 5.027687270245722456e-02 4.326514833227986662e-02 3.343992799529950377e-02 3.656711846714280623e-02 1.290234567930944633e-02 3.423699708233330502e-02
3.269023066568116587e+00 1.032355435055570592e+00 5.027589553695057528e-02 4.319357744887973583e-02 3.343442460480355871e-02 3.660454633590978085e-02 1.285134688282830832e-02 3.423095892130962464e-02
3.271318316733356824e+00 1.032320262059197802e+00 5.027516231139201458e-02 4.312128656008550054e-02 3.342939242839437775e-02 3.664149778653469358e-02 1.280026585076094250e-02 3.422453549561615266e-02
3.273615178442233820e+00 1.032285026695486385e+00 5.027466755041123253e-02 4.304829388682357427e-02 3.342482889504590216e-02 3.667797517317369221e-02 1.274911221777481028e-02 3.421771967001847881e-02
3.275913652826246469e+00 1.032249729833079055e+00 5.027440577863798166e-02 4.297461765002039136e-02 3.342073143373208710e-02 3.671398084998291067e-02 1.269789561853742164e-02 3.421050430928226915e-02
3.278213741017687699e+00 1.032214372340618302e+00 5.027437152070197979e-02 4.290027607060241388e-02 3.341709747342690856e-02 3.674951717111851757e-02 1.264662568771626402e-02 3.420288227817312732e-02
3.280515444149645798e+00 1.032178955086746397e+00 5.027455930123295169e-02 4.282528736949609699e-02 3.341392444310430782e-02 3.678458649073661907e-02 1.259531205997883700e-02 3.419484644145671937e-02
3.282818763356005309e+00 1.032143478940106052e+00 5.027496364486062908e-02 4.274966976762784032e-02 3.341120977173825390e-02 3.681919116299341849e-02 1.254396436999259679e-02 3.418638966389865586e-02
3.285123699771445249e+00 1.032107944769339536e+00 5.027557907621472977e-02 4.267344148592412678e-02 3.340895088830269505e-02 3.685333354204502199e-02 1.249259225242506377e-02 3.417750481026458204e-02
3.287430254531443108e+00 1.032072353443089341e+00 5.027640011992497160e-02 4.259662074531134213e-02 3.340714522177158641e-02 3.688701598204758431e-02 1.244120534194368896e-02 3.416818474532010846e-02
3.289738428772272183e+00 1.032036705829998624e+00 5.027742130062110709e-02 4.251922576671599008e-02 3.340579020111890396e-02 3.692024083715727406e-02 1.238981327321600143e-02 3.415842233383092202e-02
3.292048223631004689e+00 1.032001002798709210e+00 5.027863714293284714e-02 4.244127477106445639e-02 3.340488325531860286e-02 3.695301046153023905e-02 1.233842568090945217e-02 3.414821044056261246e-02
3.294359640245510423e+00 1.031965245217863814e+00 5.028004217148993038e-02 4.236278597928319622e-02 3.340442181334461746e-02 3.698532720932261320e-02 1.228705219969153731e-02 3.413754193028083195e-02
3.296672679754458546e+00 1.031929433956104702e+00 5.028163091092204690e-02 4.228377761229865084e-02 3.340440330417092374e-02 3.701719343469054430e-02 1.223570246422974947e-02 3.412640966775119800e-02
