# s  W0^2        W2^2        W4^2        W6^2        W8^2
3.446945470409954471e+00 6.814748452269264734e-01 1.516419634082762612e-02 3.106913687952531783e-02 5.443269133727376106e-03 2.314028756296690123e-02
3.449426666710884604e+00 6.814521642517104016e-01 1.515292416721648362e-02 3.106000298116755667e-02 5.452213012518354433e-03 2.310216150494049867e-02
3.451909649038063854e+00 6.814294877747405499e-01 1.514168482392618670e-02 3.105084770775084005e-02 5.461131148071396435e-03 2.306412624415013490e-02
3.454394418677114942e+00 6.814068157853268026e-01 1.513047828563392379e-02 3.104167109284532503e-02 5.470023565126191575e-03 2.302618168381848074e-02
3.456880976914591397e+00 6.813841482727770460e-01 1.511930452701682782e-02 3.103247317002107500e-02 5.478890288422456206e-03 2.298832772716802308e-02
3.459369325037968235e+00 6.813614852264012756e-01 1.510816352275209939e-02 3.102325397284825051e-02 5.487731342699879791e-03 2.295056427742144661e-02
3.461859464335650838e+00 6.813388266355080436e-01 1.509705524751688531e-02 3.101401353489695659e-02 5.496546752698169142e-03 2.291289123780128681e-02
3.464351396096971403e+00 6.813161724894062354e-01 1.508597967598834452e-02 3.100475188973728785e-02 5.505336543157032803e-03 2.287530851153011732e-02
3.466845121612187164e+00 6.812935227774049585e-01 1.507493678284366201e-02 3.099546907093939443e-02 5.514100738816158503e-03 2.283781600183058119e-02
3.469340642172488831e+00 6.812708774888136531e-01 1.506392654276000019e-02 3.098616511207337096e-02 5.522839364415257392e-03 2.280041361192523472e-02
3.471837959069991708e+00 6.812482366129407607e-01 1.505294893041451629e-02 3.097684004670933286e-02 5.531552444694024136e-03 2.276310124503668625e-02
3.474337073597745906e+00 6.812256001390954996e-01 1.504200392048438487e-02 3.096749390841740945e-02 5.540240004392167281e-03 2.272587880438750943e-02
3.476837987049727907e+00 6.812029680565870882e-01 1.503109148764676835e-02 3.095812673076771271e-02 5.548902068249381495e-03 2.268874619320030220e-02
3.479340700720848556e+00 6.811803403547240787e-01 1.502021160657883263e-02 3.094873854733035112e-02 5.557538661005370119e-03 2.265170331469765555e-02
3.481845215906951285e+00 6.811577170228159117e-01 1.500936425195774533e-02 3.093932939167544707e-02 5.566149807399843434e-03 2.261475007210213967e-02
3.484351533904808562e+00 6.811350980501713615e-01 1.499854939846067409e-02 3.092989929737312294e-02 5.574735532172489169e-03 2.257788636863637677e-02
3.486859656012129882e+00 6.811124834260995353e-01 1.498776702076478826e-02 3.092044829799349415e-02 5.583295860063015870e-03 2.254111210752294744e-02
3.489369583527558216e+00 6.810898731399093187e-01 1.497701709354724506e-02 3.091097642710665880e-02 5.591830815811122540e-03 2.250442719198442881e-02
3.491881317750670011e+00 6.810672671809098189e-01 1.496629959148521732e-02 3.090148371828274620e-02 5.600340424156514257e-03 2.246783152524340493e-02
3.494394859981978740e+00 6.810446655384100323e-01 1.495561448925586921e-02 3.089197020509188221e-02 5.608824709838892628e-03 2.243132501052248762e-02
3.496910211522932244e+00 6.810220682017190663e-01 1.494496176153636835e-02 3.088243592110417185e-02 5.617283697597953186e-03 2.239490755104426092e-02
3.499427373675917607e+00 6.809994751601456953e-01 1.493434138300387369e-02 3.087288089988973055e-02 5.625717412173402744e-03 2.235857905003130197e-02
3.501946347744256283e+00 6.809768864029993596e-01 1.492375332833557194e-02 3.086330517501869111e-02 5.634125878304939439e-03 2.232233941070622604e-02
3.504467135032210301e+00 6.809543019195883895e-01 1.491319757220860819e-02 3.085370878006114467e-02 5.642509120732265744e-03 2.228618853629159291e-02
3.506989736844980943e+00 6.809317216992223365e-01 1.490267408930015525e-02 3.084409174858722055e-02 5.650867164195085869e-03 2.225012633001000745e-02
3.509514154488706072e+00 6.809091457312101969e-01 1.489218285428738422e-02 3.083445411416704113e-02 5.659200033433098818e-03 2.221415269508406759e-02
3.512040389270467244e+00 6.808865740048607451e-01 1.488172384184744887e-02 3.082479591037070796e-02 5.667507753186009668e-03 2.217826753473632964e-02
3.514568442498283485e+00 6.808640065094829774e-01 1.487129702665753068e-02 3.081511717076834689e-02 5.675790348193508750e-03 2.214247075218942276e-02
3.517098315481118842e+00 6.808414432343858902e-01 1.486090238339478516e-02 3.080541792893007683e-02 5.684047843195310680e-03 2.210676225066591713e-02
3.519630009528876169e+00 6.808188841688789239e-01 1.485053988673639032e-02 3.079569821842601321e-02 5.692280262931108392e-03 2.207114193338841762e-02
3.522163525952403340e+00 6.807963293022706308e-01 1.484020951135950339e-02 3.078595807282627494e-02 5.700487632140603493e-03 2.203560970357951523e-02
3.524698866063493252e+00 6.807737786238702293e-01 1.482991123194129200e-02 3.077619752570096012e-02 5.708669975563508865e-03 2.200016546446175586e-02
3.527236031174878050e+00 6.807512321229864938e-01 1.481964502315891857e-02 3.076641661062020153e-02 5.716827317939511370e-03 2.196480911925777907e-02
3.529775022600240675e+00 6.807286897889289756e-01 1.480941085968956114e-02 3.075661536115412500e-02 5.724959684008321288e-03 2.192954057119015851e-02
3.532315841654204647e+00 6.807061516110058941e-01 1.479920871621036998e-02 3.074679381087282171e-02 5.733067098509633287e-03 2.189435972348147824e-02
3.534858489652344282e+00 6.806836175785269116e-01 1.478903856739853008e-02 3.073695199334643136e-02 5.741149586183158515e-03 2.185926647935434314e-02
3.537402967911176255e+00 6.806610876808006916e-01 1.477890038793119171e-02 3.072708994214505551e-02 5.749207171768588170e-03 2.182426074203132338e-02
3.539949277748168921e+00 6.806385619071364523e-01 1.476879415248553117e-02 3.071720769083881655e-02 5.757239880005627329e-03 2.178934241473502037e-02
3.542497420481737880e+00 6.806160402468429682e-01 1.475871983573870394e-02 3.070730527299782645e-02 5.765247735633981935e-03 2.175451140068801470e-02
3.545047397431245528e+00 6.805935226892294576e-01 1.474867741236788980e-02 3.069738272219220410e-02 5.773230763393344921e-03 2.171976760311291818e-02
3.547599209917006835e+00 6.805710092236048059e-01 1.473866685705024424e-02 3.068744007199207188e-02 5.781188988023429169e-03 2.168511092523229059e-02
3.550152859260286675e+00 6.805484998392781204e-01 1.472868814446294007e-02 3.067747735596753136e-02 5.789122434263926746e-03 2.165054127026874373e-02
3.552708346783298055e+00 6.805259945255585086e-01 1.471874124928314494e-02 3.066749460768872226e-02 5.797031126854541860e-03 2.161605854144486860e-02
3.555265673809210991e+00 6.805034932717546337e-01 1.470882614618801432e-02 3.065749186072573920e-02 5.804915090534974384e-03 2.158166264198323539e-02
3.557824841662142301e+00 6.804809960671757141e-01 1.469894280985472625e-02 3.064746914864870803e-02 5.812774350044926791e-03 2.154735347510645244e-02
3.560385851667167145e+00 6.804585029011307462e-01 1.468909121496044315e-02 3.063742650502774070e-02 5.820608930124105025e-03 2.151313094403710033e-02
3.562948705150309259e+00 6.804360137629288374e-01 1.467927133618233092e-02 3.062736396343296308e-02 5.828418855512201152e-03 2.147899495199777700e-02
3.565513403438551610e+00 6.804135286418789841e-01 1.466948314819755718e-02 3.061728155743449059e-02 5.836204150948927187e-03 2.144494540221106998e-02
3.568079947859830181e+00 6.803910475272899605e-01 1.465972662568328262e-02 3.060717932060242827e-02 5.843964841173976930e-03 2.141098219789955640e-02
3.570648339743036193e+00 6.803685704084712071e-01 1.465000174331668355e-02 3.059705728650689849e-02 5.851700950927054591e-03 2.137710524228584458e-02
3.573218580418019652e+00 6.803460972747310542e-01 1.464030847577491197e-02 3.058691548871800975e-02 5.859412504947864378e-03 2.134331443859249083e-02
3.575790671215584471e+00 6.803236281153789422e-01 1.463064679773514766e-02 3.057675396080589136e-02 5.867099527976100092e-03 2.130960969004213473e-02
3.578364613467496458e+00 6.803011629197243115e-01 1.462101668387455651e-02 3.056657273634066918e-02 5.874762044751471145e-03 2.127599089985733952e-02
3.580940408506476658e+00 6.802787016770753814e-01 1.461141810887029574e-02 3.055637184889243435e-02 5.882400080013672206e-03 2.124245797126069271e-02
3.583518057666207124e+00 6.802562443767412592e-01 1.460185104739953818e-02 3.054615133203131619e-02 5.890013658502408350e-03 2.120901080747479919e-02
3.586097562281330919e+00 6.802337910080316075e-01 1.459231547413944452e-02 3.053591121932743013e-02 5.897602804957382920e-03 2.117564931172222567e-02
3.588678923687448563e+00 6.802113415602547564e-01 1.458281136376719106e-02 3.052565154435088815e-02 5.905167544118294920e-03 2.114237338722558049e-02
3.591262143221126024e+00 6.801888960227200354e-01 1.457333869095993328e-02 3.051537234067180915e-02 5.912707900724845957e-03 2.110918293720743730e-02
3.593847222219887172e+00 6.801664543847364408e-01 1.456389743039484576e-02 3.050507364186032244e-02 5.920223899516736769e-03 2.107607786489040791e-02
3.596434162022223102e+00 6.801440166356129691e-01 1.455448755674908570e-02 3.049475548148651918e-02 5.927715565233675037e-03 2.104305807349705557e-02
3.599022963967583699e+00 6.801215827646583945e-01 1.454510904469983462e-02 3.048441789312054256e-02 5.935182922615348487e-03 2.101012346625001290e-02
3.601613629396386962e+00 6.800991527611822685e-01 1.453576186892424453e-02 3.047406091033249415e-02 5.942625996401471739e-03 2.097727394637182233e-02
3.604206159650014563e+00 6.800767266144929213e-01 1.452644600409948479e-02 3.046368456669248589e-02 5.950044811331742060e-03 2.094450941708508873e-02
3.606800556070811403e+00 6.800543043138999044e-01 1.451716142490272650e-02 3.045328889577065060e-02 5.957439392145854988e-03 2.091182978161242739e-02
3.609396820002092277e+00 6.800318858487119922e-01 1.450790810601113208e-02 3.044287393113708634e-02 5.964809763583518200e-03 2.087923494317639808e-02
3.611994952788137869e+00 6.800094712082381809e-01 1.449868602210186222e-02 3.043243970636191550e-02 5.972155950384438507e-03 2.084672480499958486e-02
3.614594955774193874e+00 6.799870603817874670e-01 1.448949514785209669e-02 3.042198625501526740e-02 5.979477977288307974e-03 2.081429927030460994e-02
3.617196830306478095e+00 6.799646533586689578e-01 1.448033545793899098e-02 3.041151361066723319e-02 5.986775869034829077e-03 2.078195824231403657e-02
3.619800577732173785e+00 6.799422501281917608e-01 1.447120692703972138e-02 3.040102180688796299e-02 5.994049650363707758e-03 2.074970162425047310e-02
3.622406199399438087e+00 6.799198506796645392e-01 1.446210952983144164e-02 3.039051087724754102e-02 6.001299346014641288e-03 2.071752931933649317e-02
3.625013696657394036e+00 6.798974550023965113e-01 1.445304324099132808e-02 3.037998085531611395e-02 6.008524980727333875e-03 2.068544123079470165e-02
3.627623070856138998e+00 6.798750630856966737e-01 1.444400803519654310e-02 3.036943177466375904e-02 6.015726579241481922e-03 2.065343726184767567e-02
3.630234323346742453e+00 6.798526749188742446e-01 1.443500388712425260e-02 3.035886366886062990e-02 6.022904166296795710e-03 2.062151731571800622e-02
3.632847455481242882e+00 6.798302904912381095e-01 1.442603077145162595e-02 3.034827657147682808e-02 6.030057766632969905e-03 2.058968129562829819e-02
3.635462468612656206e+00 6.798079097920969316e-01 1.441708866285582556e-02 3.033767051608246557e-02 6.037187404989708718e-03 2.055792910480111826e-02
3.638079364094969126e+00 6.797855328107599293e-01 1.440817753601401560e-02 3.032704553624765778e-02 6.044293106106712887e-03 2.052626064645906787e-02
3.640698143283144894e+00 6.797631595365364321e-01 1.439929736560336890e-02 3.031640166554253404e-02 6.051374894723684887e-03 2.049467582382473452e-02
3.643318807533120651e+00 6.797407899587348812e-01 1.439044812630104787e-02 3.030573893753720285e-02 6.058432795580321120e-03 2.046317454012072309e-02
3.645941358201810978e+00 6.797184240666650501e-01 1.438162979278422710e-02 3.029505738580179006e-02 6.065466833416328397e-03 2.043175669856961765e-02
3.648565796647107007e+00 6.796960618496350470e-01 1.437284233973005684e-02 3.028435704390638333e-02 6.072477032971407458e-03 2.040042220239397797e-02
3.651192124227875535e+00 6.796737032969545345e-01 1.436408574181571689e-02 3.027363794542113282e-02 6.079463418985256440e-03 2.036917095481643666e-02
3.653820342303964352e+00 6.796513483979323977e-01 1.435535997371836618e-02 3.026290012391613660e-02 6.086426016197585623e-03 2.033800285905954311e-02
3.656450452236196913e+00 6.796289971418773002e-01 1.434666501011518276e-02 3.025214361296152746e-02 6.093364849348081869e-03 2.030691781834594381e-02
3.659082455386379440e+00 6.796066495180987932e-01 1.433800082568331344e-02 3.024136844612740349e-02 6.100279943176460662e-03 2.027591573589817078e-02
3.661716353117295597e+00 6.795843055159054291e-01 1.432936739509994145e-02 3.023057465698388707e-02 6.107171322422413201e-03 2.024499651493884278e-02
3.664352146792712261e+00 6.795619651246065374e-01 1.432076469304222575e-02 3.021976227910110058e-02 6.114039011825649766e-03 2.021416005869053692e-02
3.666989837777377303e+00 6.795396283335106702e-01 1.431219269418732704e-02 3.020893134604913169e-02 6.120883036125863291e-03 2.018340627037583726e-02
3.669629427437018698e+00 6.795172951319274901e-01 1.430365137321242854e-02 3.019808189139814789e-02 6.127703420062762321e-03 2.015273505321737643e-02
3.672270917138351187e+00 6.794949655091655494e-01 1.429514070479468400e-02 3.018721394871822644e-02 6.134500188376043259e-03 2.012214631043770380e-02
3.674914308249072281e+00 6.794726394545340664e-01 1.428666066361125933e-02 3.017632755157950361e-02 6.141273365805412048e-03 2.009163994525941382e-02
3.677559602137861372e+00 6.794503169573417045e-01 1.427821122433932562e-02 3.016542273355208095e-02 6.148022977090565090e-03 2.006121586090510445e-02
3.680206800174386839e+00 6.794279980068980151e-01 1.426979236165604702e-02 3.015449952820608084e-02 6.154749046971208330e-03 2.003087396059735972e-02
3.682855903729298941e+00 6.794056825925114396e-01 1.426140405023858942e-02 3.014355796911162566e-02 6.161451600187039038e-03 2.000061414755878453e-02
3.685506914174239590e+00 6.793833707034915292e-01 1.425304626476411700e-02 3.013259808983882043e-02 6.168130661477766626e-03 1.997043632501192822e-02
3.688159832881832134e+00 6.793610623291470585e-01 1.424471897990980604e-02 3.012161992395779794e-02 6.174786255583077955e-03 1.994034039617944426e-02
3.690814661225693349e+00 6.793387574587868016e-01 1.423642217035281030e-02 3.011062350503865975e-02 6.181418407242688512e-03 1.991032626428387159e-02
3.693471400580426334e+00 6.793164560817201991e-01 1.422815581077030433e-02 3.009960886665152477e-02 6.188027141196296432e-03 1.988039383254781162e-02
3.696130052321621839e+00 6.792941581872558032e-01 1.421991987583945578e-02 3.008857604236652231e-02 6.194612482183596384e-03 1.985054300419388310e-02
3.698790617825865823e+00 6.792718637647029434e-01 1.421171434023741666e-02 3.007752506575374352e-02 6.201174454944298649e-03 1.982077368244462151e-02
3.701453098470729230e+00 6.792495728033705049e-01 1.420353917864137193e-02 3.006645597038332812e-02 6.207713084218098760e-03 1.979108577052266296e-02
3.704117495634779544e+00 6.792272852925677062e-01 1.419539436572847188e-02 3.005536878982538462e-02 6.214228394744700928e-03 1.976147917165057416e-02
3.706783810697572790e+00 6.792050012216032107e-01 1.418727987617589975e-02 3.004426355765002846e-02 6.220720411263804157e-03 1.973195378905096345e-02
3.709452045039660639e+00 6.791827205797862366e-01 1.417919568466080409e-02 3.003314030742737159e-02 6.227189158515111789e-03 1.970250952594640448e-02
3.712122200042588638e+00 6.791604433564256693e-01 1.417114176586036292e-02 3.002199907272753640e-02 6.233634661238326297e-03 1.967314628555948477e-02
3.714794277088893981e+00 6.791381695408307273e-01 1.416311809445174215e-02 3.001083988712064873e-02 6.240056944173146686e-03 1.964386397111280921e-02
3.717468277562112178e+00 6.791158991223102959e-01 1.415512464511210246e-02 2.999966278417680321e-02 6.246456032059277165e-03 1.961466248582895491e-02
3.720144202846772163e+00 6.790936320901734824e-01 1.414716139251861321e-02 2.998846779746613261e-02 6.252831949636418474e-03 1.958554173293051287e-02
