# s  W0^2        W2^2        W4^2        W6^2        W8^2
1.320925370458505199e+01 6.733157426287037506e-01 1.049053770284343393e-02 1.145625984140019767e-02 4.561152272030213201e-03 1.065021732311196255e-02
1.321876205094887702e+01 6.732989248145553329e-01 1.049212783207481223e-02 1.145074385478062930e-02 4.558063435502224779e-03 1.063705373421835500e-02
1.322827724165475338e+01 6.732820993850545666e-01 1.049372400392247287e-02 1.144523897430619122e-02 4.554955557077477318e-03 1.062392935639923895e-02
1.323779928162939967e+01 6.732652663267113535e-01 1.049532622509874100e-02 1.143974517799478327e-02 4.551828509059189717e-03 1.061084437154738609e-02
1.324732817580309963e+01 6.732484256260351518e-01 1.049693450231594001e-02 1.143426244386429660e-02 4.548682163750561794e-03 1.059779896155554207e-02
1.325686392910966838e+01 6.732315772695359746e-01 1.049854884228640720e-02 1.142879074993261371e-02 4.545516393454802906e-03 1.058479330831645776e-02
1.326640654648647377e+01 6.732147212437229467e-01 1.050016925172245555e-02 1.142333007421763615e-02 4.542331070475122412e-03 1.057182759372290830e-02
1.327595603287445591e+01 6.731978575351059702e-01 1.050179573733642062e-02 1.141788039473724120e-02 4.539126067114723599e-03 1.055890199966761332e-02
1.328551239321808985e+01 6.731809861301946141e-01 1.050342830584062755e-02 1.141244168950932870e-02 4.535901255676818428e-03 1.054601670804336012e-02
1.329507563246542112e+01 6.731641070154990025e-01 1.050506696394740494e-02 1.140701393655178288e-02 4.532656508464611919e-03 1.053317190074288222e-02
1.330464575556804441e+01 6.731472201775281494e-01 1.050671171836907621e-02 1.140159711388250528e-02 4.529391697781314299e-03 1.052036775965895822e-02
1.331422276748114264e+01 6.731303256027921789e-01 1.050836257581796995e-02 1.139619119951936974e-02 4.526106695930127120e-03 1.050760446668431471e-02
1.332380667316344613e+01 6.731134232778004378e-01 1.051001954300641479e-02 1.139079617148027780e-02 4.522801375214261475e-03 1.049488220371172162e-02
1.333339747757725213e+01 6.730965131890627173e-01 1.051168262664673066e-02 1.138541200778311890e-02 4.519475607936929325e-03 1.048220115263394543e-02
1.334299518568844967e+01 6.730795953230885864e-01 1.051335183345125136e-02 1.138003868644578073e-02 4.516129266401330486e-03 1.046956149534371966e-02
1.335259980246648759e+01 6.730626696663879471e-01 1.051502717013230552e-02 1.137467618548615271e-02 4.512762222910676052e-03 1.045696341373380384e-02
1.336221133288439056e+01 6.730457362054700354e-01 1.051670864340221133e-02 1.136932448292212600e-02 4.509374349768171045e-03 1.044440708969695403e-02
1.337182978191876082e+01 6.730287949268449754e-01 1.051839625997330087e-02 1.136398355677159695e-02 4.505965519277029159e-03 1.043189270512594191e-02
1.338145515454980305e+01 6.730118458170221141e-01 1.052009002655790101e-02 1.135865338505244460e-02 4.502535603740449345e-03 1.041942044191349406e-02
1.339108745576128712e+01 6.729948888625111314e-01 1.052178994986833864e-02 1.135333394578256876e-02 4.499084475461646165e-03 1.040699048195238910e-02
1.340072669054056753e+01 6.729779240498218185e-01 1.052349603661693715e-02 1.134802521697985886e-02 4.495612006743825509e-03 1.039460300713537268e-02
1.341037286387861371e+01 6.729609513654639663e-01 1.052520829351603036e-02 1.134272717666220086e-02 4.492118069890191530e-03 1.038225819935519219e-02
1.342002598076996023e+01 6.729439707959468109e-01 1.052692672727793821e-02 1.133743980284748418e-02 4.488602537203954454e-03 1.036995624050461584e-02
1.342968604621275119e+01 6.729269823277802542e-01 1.052865134461499104e-02 1.133216307355360344e-02 4.485065280988320170e-03 1.035769731247638582e-02
1.343935306520871542e+01 6.729099859474739764e-01 1.053038215223951052e-02 1.132689696679845329e-02 4.481506173546500639e-03 1.034548159716327728e-02
1.344902704276320904e+01 6.728929816415374354e-01 1.053211915686383220e-02 1.132164146059991099e-02 4.477925087181695678e-03 1.033330927645802026e-02
1.345870798388516398e+01 6.728759693964806443e-01 1.053386236520027774e-02 1.131639653297587984e-02 4.474321894197119849e-03 1.032118053225338644e-02
1.346839589358712352e+01 6.728589491988131721e-01 1.053561178396117577e-02 1.131116216194424408e-02 4.470696466895978174e-03 1.030909554644212668e-02
1.347809077688525470e+01 6.728419210350442548e-01 1.053736741985884795e-02 1.130593832552289138e-02 4.467048677581475676e-03 1.029705450091699184e-02
1.348779263879931989e+01 6.728248848916839053e-01 1.053912927960562636e-02 1.130072500172971464e-02 4.463378398556819976e-03 1.028505757757073452e-02
1.349750148435268748e+01 6.728078407552418039e-01 1.054089736991383613e-02 1.129552216858261023e-02 4.459685502125225638e-03 1.027310495829612813e-02
1.350721731857237096e+01 6.727907886122276304e-01 1.054267169749580763e-02 1.129032980409945888e-02 4.455969860589891612e-03 1.026119682498590098e-02
1.351694014648897735e+01 6.727737284491506209e-01 1.054445226906386077e-02 1.128514788629815524e-02 4.452231346254028124e-03 1.024933335953282475e-02
1.352666997313673924e+01 6.727566602525210104e-01 1.054623909133032590e-02 1.127997639319658872e-02 4.448469831420841930e-03 1.023751474382964509e-02
1.353640680355351300e+01 6.727395840088480350e-01 1.054803217100753338e-02 1.127481530281265396e-02 4.444685188393544123e-03 1.022574115976913195e-02
1.354615064278079295e+01 6.727224997046417077e-01 1.054983151480780312e-02 1.126966459316423690e-02 4.440877289475340592e-03 1.021401278924403098e-02
1.355590149586369186e+01 6.727054073264114864e-01 1.055163712944347069e-02 1.126452424226922697e-02 4.437046006969435491e-03 1.020232981414708785e-02
1.356565936785094451e+01 6.726883068606667182e-01 1.055344902162685082e-02 1.125939422814551880e-02 4.433191213179042516e-03 1.019069241637108117e-02
1.357542426379494849e+01 6.726711982939176382e-01 1.055526719807028252e-02 1.125427452881099660e-02 4.429312780407360615e-03 1.017910077780873751e-02
1.358519618875171275e+01 6.726540816126735933e-01 1.055709166548608399e-02 1.124916512228355675e-02 4.425410580957605221e-03 1.016755508035283202e-02
1.359497514778089311e+01 6.726369568034444857e-01 1.055892243058658905e-02 1.124406598658108693e-02 4.421484487132979618e-03 1.015605550589610863e-02
1.360476114594578156e+01 6.726198238527394402e-01 1.056075950008411417e-02 1.123897709972148350e-02 4.417534371236694901e-03 1.014460223633133727e-02
1.361455418831333652e+01 6.726026827470684699e-01 1.056260288069099662e-02 1.123389843972262200e-02 4.413560105571950887e-03 1.013319545355124800e-02
1.362435427995414194e+01 6.725855334729414770e-01 1.056445257911956155e-02 1.122882998460240402e-02 4.409561562441961270e-03 1.012183533944861075e-02
1.363416142594242864e+01 6.725683760168676972e-01 1.056630860208213063e-02 1.122377171237872416e-02 4.405538614149937145e-03 1.011052207591619546e-02
1.364397563135610625e+01 6.725512103653571438e-01 1.056817095629103767e-02 1.121872360106946492e-02 4.401491132999080062e-03 1.009925584484673566e-02
1.365379690127671708e+01 6.725340365049188307e-01 1.057003964845859914e-02 1.121368562869250879e-02 4.397418991292593310e-03 1.008803682813297874e-02
1.366362524078946450e+01 6.725168544220629929e-01 1.057191468529715406e-02 1.120865777326576079e-02 4.393322061333691450e-03 1.007686520766769810e-02
1.367346065498320939e+01 6.724996641032991995e-01 1.057379607351901889e-02 1.120364001280710863e-02 4.389200215425584709e-03 1.006574116534365328e-02
1.368330314895049682e+01 6.724824655351372416e-01 1.057568381983652918e-02 1.119863232533443650e-02 4.385053325871471168e-03 1.005466488305357953e-02
1.369315272778751158e+01 6.724652587040862439e-01 1.057757793096200313e-02 1.119363468886563906e-02 4.380881264974565391e-03 1.004363654269024332e-02
1.370300939659411554e+01 6.724480435966564418e-01 1.057947841360777283e-02 1.118864708141860745e-02 4.376683905038073266e-03 1.003265632614640246e-02
1.371287316047385296e+01 6.724308201993571821e-01 1.058138527448616688e-02 1.118366948101123109e-02 4.372461118365201550e-03 1.002172441531480260e-02
1.372274402453392916e+01 6.724135884986982559e-01 1.058329852030950868e-02 1.117870186566139422e-02 4.368212777259154397e-03 1.001084099208819980e-02
1.373262199388521942e+01 6.723963484811892322e-01 1.058521815779012339e-02 1.117374421338700012e-02 4.363938754023148105e-03 1.000000623835936402e-02
1.374250707364230273e+01 6.723791001333396800e-01 1.058714419364034133e-02 1.116879650220592435e-02 4.359638920960379020e-03 9.989220336021027019e-03
1.375239926892341558e+01 6.723618434416596124e-01 1.058907663457248766e-02 1.116385871013606500e-02 4.355313150374064309e-03 9.978483466965958754e-03
1.376229858485048929e+01 6.723445783926582653e-01 1.059101548729889097e-02 1.115893081519531149e-02 4.350961314567403787e-03 9.967795813086904877e-03
1.377220502654913403e+01 6.723273049728455408e-01 1.059296075853187469e-02 1.115401279540155846e-02 4.346583285843612018e-03 9.957157556276631863e-03
1.378211859914866722e+01 6.723100231687310080e-01 1.059491245498377261e-02 1.114910462877269359e-02 4.342178936505892289e-03 9.946568878427892307e-03
1.379203930778208154e+01 6.722927329668243468e-01 1.059687058336690295e-02 1.114420629332659937e-02 4.337748138857451356e-03 9.936029961433426663e-03
1.380196715758606452e+01 6.722754343536351263e-01 1.059883515039359431e-02 1.113931776708117737e-02 4.333290765201501180e-03 9.925540987186013547e-03
1.381190215370101804e+01 6.722581273156733594e-01 1.060080616277618223e-02 1.113443902805431353e-02 4.328806687841242444e-03 9.915102137578384739e-03
1.382184430127102637e+01 6.722408118394480603e-01 1.060278362722697799e-02 1.112957005426389555e-02 4.324295779079887977e-03 9.904713594503308446e-03
1.383179360544388459e+01 6.722234879114694639e-01 1.060476755045832234e-02 1.112471082372781458e-02 4.319757911220641934e-03 9.894375539853532062e-03
1.384175007137108260e+01 6.722061555182470283e-01 1.060675793918253521e-02 1.111986131446396700e-02 4.315192956566718877e-03 9.884088155521827262e-03
1.385171370420784420e+01 6.721888146462903224e-01 1.060875480011194694e-02 1.111502150449023354e-02 4.310600787421316020e-03 9.873851623400924093e-03
1.386168450911308092e+01 6.721714652821090263e-01 1.061075813995888267e-02 1.111019137182450885e-02 4.305981276087643590e-03 9.863666125383589028e-03
1.387166249124941331e+01 6.721541074122129311e-01 1.061276796543566409e-02 1.110537089448469274e-02 4.301334294868918752e-03 9.853531843362592010e-03
1.388164765578320647e+01 6.721367410231117168e-01 1.061478428325462672e-02 1.110056005048866076e-02 4.296659716068338720e-03 9.843448959230664819e-03
1.389164000788452036e+01 6.721193661013149523e-01 1.061680710012809746e-02 1.109575881785431102e-02 4.291957411989110252e-03 9.833417654880570458e-03
1.390163955272714169e+01 6.721019826333320957e-01 1.061883642276839450e-02 1.109096717459952600e-02 4.287227254934442705e-03 9.823438112205058054e-03
1.391164629548857512e+01 6.720845906056730490e-01 1.062087225788784818e-02 1.108618509874221073e-02 4.282469117207552377e-03 9.813510513096902754e-03
1.392166024135007696e+01 6.720671900048473812e-01 1.062291461219879232e-02 1.108141256830024249e-02 4.277682871111633880e-03 9.803635039448838073e-03
1.393168139549660722e+01 6.720497808173647725e-01 1.062496349241354339e-02 1.107664956129151765e-02 4.272868388949901779e-03 9.793811873153628750e-03
1.394170976311685983e+01 6.720323630297350137e-01 1.062701890524443346e-02 1.107189605573392216e-02 4.268025543025562828e-03 9.784041196104029114e-03
1.395174534940328570e+01 6.720149366284675629e-01 1.062908085740378941e-02 1.106715202964535412e-02 4.263154205641823784e-03 9.774323190192791763e-03
1.396178815955205188e+01 6.719975016000721002e-01 1.063114935560393812e-02 1.106241746104369254e-02 4.258254249101888801e-03 9.764658037312669292e-03
1.397183819876306465e+01 6.719800579310584165e-01 1.063322440655720298e-02 1.105769232794684247e-02 4.253325545708975045e-03 9.755045919356429909e-03
1.398189547223999618e+01 6.719626056079360810e-01 1.063530601697591609e-02 1.105297660837268117e-02 4.248367967766277994e-03 9.745487018216805394e-03
1.399195998519024187e+01 6.719451446172147735e-01 1.063739419357240257e-02 1.104827028033910676e-02 4.243381387577013081e-03 9.735981515786572629e-03
1.400203174282495411e+01 6.719276749454039521e-01 1.063948894305898583e-02 1.104357332186399823e-02 4.238365677444380988e-03 9.726529593958466863e-03
1.401211075035902631e+01 6.719101965790136299e-01 1.064159027214799623e-02 1.103888571096526237e-02 4.233320709671598014e-03 9.717131434625263242e-03
1.402219701301112842e+01 6.718927095045531539e-01 1.064369818755175716e-02 1.103420742566077820e-02 4.228246356561866579e-03 9.707787219679703955e-03
1.403229053600366960e+01 6.718752137085324261e-01 1.064581269598260244e-02 1.102953844396844033e-02 4.223142490418391702e-03 9.698497131014546802e-03
1.404239132456281069e+01 6.718577091774607934e-01 1.064793380415285026e-02 1.102487874390613992e-02 4.218008983544389683e-03 9.689261350522553051e-03
1.405249938391850328e+01 6.718401958978481581e-01 1.065006151877483272e-02 1.102022830349176467e-02 4.212845708243056000e-03 9.680080060096463157e-03
1.406261471930443641e+01 6.718226738562043110e-01 1.065219584656087667e-02 1.101558710074320400e-02 4.207652536817608688e-03 9.670953441629043593e-03
1.407273733595807563e+01 6.718051430390385992e-01 1.065433679422330554e-02 1.101095511367834734e-02 4.202429341571246695e-03 9.661881677013041750e-03
1.408286723912065241e+01 6.717876034328607027e-01 1.065648436847444792e-02 1.100633232031509451e-02 4.197175994807186318e-03 9.652864948141225837e-03
1.409300443403718717e+01 6.717700550241805235e-01 1.065863857602663244e-02 1.100171869867132279e-02 4.191892368828627376e-03 9.643903436906334573e-03
1.410314892595645908e+01 6.717524977995075197e-01 1.066079942359218595e-02 1.099711422676493203e-02 4.186578335938778359e-03 9.634997325201129226e-03
1.411330072013102210e+01 6.717349317453512603e-01 1.066296691788342840e-02 1.099251888261380816e-02 4.181233768440854696e-03 9.626146794918372801e-03
1.412345982181723336e+01 6.717173568482217583e-01 1.066514106561269881e-02 1.098793264423584409e-02 4.175858538638052737e-03 9.617352027950807486e-03
1.413362623627521408e+01 6.716997730946284717e-01 1.066732187349231364e-02 1.098335548964892924e-02 4.170452518833587911e-03 9.608613206191196285e-03
1.414379996876887624e+01 6.716821804710808586e-01 1.066950934823460324e-02 1.097878739687094783e-02 4.165015581330660903e-03 9.599930511532284855e-03
1.415398102456591722e+01 6.716645789640888209e-01 1.067170349655189275e-02 1.097422834391980316e-02 4.159547598432489744e-03 9.591304125866846608e-03
1.416416940893784293e+01 6.716469685601619277e-01 1.067390432515651251e-02 1.096967830881337425e-02 4.154048442442269048e-03 9.582734231087613325e-03
1.417436512715993757e+01 6.716293492458098591e-01 1.067611184076078766e-02 1.096513726956955571e-02 4.148517985663215980e-03 9.574221009087358417e-03
1.418456818451127788e+01 6.716117210075422950e-01 1.067832605007704161e-02 1.096060520420623872e-02 4.142956100398534694e-03 9.565764641758827541e-03
1.419477858627476508e+01 6.715940838343156249e-01 1.068054695286817235e-02 1.095608209591349830e-02 4.137362711898034777e-03 9.557365245120507183e-03
1.420499633773708048e+01 6.715764377274648922e-01 1.068277451373533977e-02 1.095156795405086494e-02 4.131738013303002180e-03 9.549022601889878975e-03
1.421522144418871392e+01 6.715587826922322368e-01 1.068500868618512713e-02 1.094706279623513558e-02 4.126082282282484380e-03 9.540736389618036800e-03
1.422545391092397793e+01 6.715411187338602428e-01 1.068724942371990401e-02 1.094256664008622440e-02 4.120395796537651596e-03 9.532506285816068348e-03
1.423569374324098291e+01 6.715234458575916054e-01 1.068949667984203829e-02 1.093807950322405430e-02 4.114678833769676650e-03 9.524331967995071715e-03
1.424594094644165310e+01 6.715057640686696860e-01 1.069175040805389609e-02 1.093360140326855162e-02 4.108931671679743637e-03 9.516213113666153675e-03
